"DAP","Env","LON","LAT","DOY","YYYYMMDD","daysFromStart","T2M","T2M_MAX","T2M_MIN","T2MDEW","ALLSKY_SFC_LW_DWN","ALLSKY_SFC_SW_DWN","ALLSKY_SFC_SW_DNI","ALLSKY_SFC_PAR_TOT","ALLSKY_SFC_UVA","ALLSKY_SFC_UVB","PRECTOT","EVPTRNS","QV2M","RH2M","GWETROOT","GWETTOP","FROST_DAYS","WS2M","P_ETP","VPD","N","RTA","n","TH1","TH2","n.1","N.1","RTA.1","VPD.1","SPV","ETP","PETP","GDD","FRUE","T2M_RANGE","PTT","PTR","PAR_TEMP"
118,"TXH2.2021",-96.4284433,30.5378851,186,"2021-07-05",118,26.01,28.27,24.18,24.19,36.68,17.46,8.31,8.51,1.16,0.03,10.86,3.3,18.94,90.03,0.66,0.71,0,1.62,7.56,0.409905503,14.066,40.98,2.852,77.67644497,75.9184,5.92671165405755,13.9102935067256,40.979507491503,0.409905503410912,0.201166082569389,8.03165713810815,2.82834286189185,18.225,0.828409090909091,4.09,256.35285,0.771796982167353,0.327181853
119,"TXH2.2021",-96.4284433,30.5378851,187,"2021-07-06",119,26.66,31.37,23.44,23.84,36.2,22.4,16.17,10.74,1.42,0.04,5.59,7.23,18.54,85.63,0.67,0.71,0,1.72,-1.64,0.781181561,14.057,40.948,5.551,78.25017842,76.4424,7.60429721684836,13.9007871513783,40.947588358458,0.78118156071797,0.213687927106414,10.3679823399096,-4.77798233990964,19.405,0.882045454545455,7.93,272.776085,0.72440092759598,0.402850713
120,"TXH2.2021",-96.4284433,30.5378851,188,"2021-07-07",120,26.22,29.98,22.23,22.69,35.7,21.8,14.84,10.47,1.39,0.04,0.99,8.77,17.27,82.15,0.66,0.68,0,1.71,-7.78,0.702499381,14.048,40.914,5.095,77.1150827,75.5884,7.40133883061976,13.8906589497177,40.9137281826737,0.702499381044088,0.199928012762283,10.0215432560958,-9.03154325609579,18.105,0.822954545454546,7.75,254.33904,0.775918254625794,0.399313501
121,"TXH2.2021",-96.4284433,30.5378851,189,"2021-07-08",121,25.8,30.52,22.07,23.11,36.22,18.65,10.31,9.11,1.25,0.03,12.19,6.8,17.72,86.1,0.65,0.7,0,2.52,5.39,0.685046046,14.038,40.878,3.541,76.877362,75.3196,6.33252457164615,13.8799153589737,40.8779182008873,0.685046046272761,0.201891264790796,8.58230378037059,3.60769621962941,18.295,0.831590909090909,8.45,256.82521,0.767313473626674,0.353100775
122,"TXH2.2021",-96.4284433,30.5378851,190,"2021-07-09",122,25.34,28.26,23.39,23.88,37.03,12.41,0.77,6.39,0.92,0.03,14.43,2.71,18.53,91.82,0.67,0.74,0,2.74,11.72,0.394458,14.027,40.84,0.264,76.72965612,75.1368,4.21420765577209,13.8685631693629,40.8401490837928,0.394458000395101,0.19706410032446,5.69616824829439,8.73383175170561,17.825,0.810227272727273,4.87,250.031275,0.786928471248247,0.252170481
123,"TXH2.2021",-96.4284433,30.5378851,191,"2021-07-10",123,27.41,32.45,22.87,24.01,36.23,24.64,20.25,11.82,1.56,0.04,1.08,9.47,18.68,83.18,0.68,0.7,0,2.18,-8.39,0.846488884,14.016,40.8,6.956,79.17900162,77.2536,8.36822104946008,13.8566094898694,40.8004109609905,0.84648888424298,0.21647828571077,11.419447210685,-10.339447210685,19.66,0.893636363636364,9.58,275.55456,0.712919633774161,0.431229478
124,"TXH2.2021",-96.4284433,30.5378851,192,"2021-07-11",124,26.83,30.44,22.88,23.87,36.4,18.82,7.49,9.01,1.19,0.03,1.61,6.06,18.54,84.84,0.66,0.69,0,2.13,-4.45,0.609487694,14.004,40.759,2.573,78.43512628,76.6232,6.39238453904643,13.8440617335721,40.7586934475461,0.609487694048103,0.205708311195896,8.67741679759754,-7.06741679759754,18.66,0.848181818181818,7.56,261.31464,0.75048231511254,0.335818114
125,"TXH2.2021",-96.4284433,30.5378851,193,"2021-07-12",125,25.94,28.61,22.7,23.62,36.45,13.19,2.36,6.46,0.85,0.02,12.17,2.99,18.23,87.53,0.67,0.73,0,1.62,9.18,0.421023817,13.991,40.715,0.811,77.27283918,75.6432,4.48065821628665,13.8309276025741,40.714985672159,0.421023817209209,0.195342204940997,6.04847428453276,6.12152571546724,17.655,0.8025,5.91,247.011105,0.792466723307845,0.249036237
126,"TXH2.2021",-96.4284433,30.5378851,194,"2021-07-13",126,25.51,29.68,21.94,23.03,36.01,21.21,11.39,10.1,1.32,0.04,9.11,3.69,17.54,87.19,0.68,0.74,0,0.9,5.42,0.585482385,13.978,40.669,3.915,76.51467731,75.0008,7.20600803117356,13.8172150725973,40.6692763069349,0.585482384786434,0.196911656226788,9.73454534379671,-0.624545343796706,17.81,0.809545454545455,7.74,248.94818,0.784839977540707,0.395923167
127,"TXH2.2021",-96.4284433,30.5378851,195,"2021-07-14",127,25.83,29.58,22.43,23.78,35.79,21.39,14.51,10.24,1.35,0.04,6.28,3.85,18.34,89.09,0.69,0.73,0,1.55,2.43,0.483211511,13.964,40.622,4.988,77.26425753,75.5908,7.26817901813319,13.8029323773006,40.6215535987572,0.483211510888579,0.198901192428116,9.82769824282696,-3.54769824282696,18.005,0.818409090909091,7.15,251.42182,0.775562343793391,0.39643825
128,"TXH2.2021",-96.4284433,30.5378851,196,"2021-07-15",128,26.46,30.22,23.21,24.08,35.64,23.98,17.43,11.43,1.5,0.04,2.7,4.79,18.73,87.53,0.69,0.72,0,1.87,-2.09,0.572816809,13.95,40.572,5.993,78.14464362,76.3288,8.14946110431167,13.7880879923817,40.5718054022468,0.572816809111463,0.20628871130179,11.0597681818231,-8.35976818182314,18.715,0.850681818181818,7.01,261.07425,0.745391397274913,0.431972789
129,"TXH2.2021",-96.4284433,30.5378851,197,"2021-07-16",129,26.93,30.57,24.09,24.42,35.81,23.84,15.69,11.31,1.46,0.04,0.96,4.78,19.15,86.89,0.68,0.71,0,2.29,-3.82,0.631931885,13.935,40.52,5.396,78.85351223,76.9212,8.10317839764398,13.7726906195225,40.5200192142978,0.631931884661928,0.212873011106532,11.0302880412362,-10.0702880412362,19.33,0.878636363636364,6.48,269.36355,0.720900155199172,0.41997772
130,"TXH2.2021",-96.4284433,30.5378851,198,"2021-07-17",130,27.76,32.55,23.07,24.15,35.04,26.54,22.64,12.46,1.59,0.04,0.04,8.35,18.81,82.04,0.68,0.7,0,1.82,-8.31,0.852042582,13.92,40.466,7.788,79.60044096,77.654,9.02245042741582,13.7567491702356,40.4661822101719,0.852042582086028,0.218133931610242,12.3092062939603,-12.2692062939603,19.81,0.900454545454545,9.48,275.7552,0.702675416456335,0.448847262
131,"TXH2.2021",-96.4284433,30.5378851,199,"2021-07-18",131,27.91,32.11,23.52,24.31,35.88,24.52,15.87,11.61,1.49,0.04,0.11,7.94,18.98,81.99,0.66,0.69,0,1.22,-7.83,0.801798614,13.904,40.41,5.46,79.83710491,77.8616,8.33727153438993,13.7402727496681,40.4102812811308,0.801798613885158,0.218189302544921,11.372616057985,-11.262616057985,19.815,0.900681818181818,8.59,275.50776,0.701690638405249,0.415979936
132,"TXH2.2021",-96.4284433,30.5378851,200,"2021-07-19",132,27.83,32.29,23.98,23.69,36.67,19.5,9.64,9.35,1.23,0.03,1.61,6.96,18.33,79.8,0.66,0.68,0,1.27,-5.35,0.97791762,13.888,40.352,3.318,79.4171566,77.5584,6.63168535883127,13.7232706404207,40.3523030735832,0.977917620429412,0.221757695720171,9.05854476857174,-7.44854476857174,20.135,0.915227272727273,8.31,279.63488,0.689744226471319,0.335968379
133,"TXH2.2021",-96.4284433,30.5378851,201,"2021-07-20",133,26.37,30.38,22.9,22.76,35.94,21.4,12.88,9.81,1.21,0.03,1.17,7.84,17.33,81.75,0.65,0.67,0,1.63,-6.67,0.795519956,13.871,40.292,4.434,77.31135025,75.7636,7.2793952976979,13.7057522864322,40.2922340297147,0.795519956387739,0.205497597472903,9.86594520283107,-8.69594520283107,18.64,0.847272727272727,7.48,258.55544,0.744152360515021,0.372013652
134,"TXH2.2021",-96.4284433,30.5378851,202,"2021-07-21",134,26.91,31.38,22.42,22.61,35.62,20.24,14.26,9.41,1.2,0.03,2.9,7.26,17.16,78.89,0.64,0.67,0,1.18,-4.36,0.907665044,13.854,40.23,4.911,77.83283601,76.2496,6.88638289696747,13.6877272769843,40.2300604295706,0.90766504424763,0.208251085530713,9.34390582296623,-6.44390582296623,18.9,0.859090909090909,8.96,261.8406,0.733015873015873,0.349684132
135,"TXH2.2021",-96.4284433,30.5378851,203,"2021-07-22",135,26.64,31.36,22.72,22.81,35.71,24.39,20,11.45,1.47,0.04,3.97,6.51,17.3,80.91,0.64,0.67,0,1.55,-2.54,0.89650816,13.836,40.166,6.889,77.64714976,76.0516,8.30039934536018,13.6692053308745,40.1657684345501,0.896508159763602,0.209746540320546,11.26796856475,-7.29796856475001,19.04,0.865454545454545,8.64,263.43744,0.726680672268908,0.429804805
136,"TXH2.2021",-96.4284433,30.5378851,204,"2021-07-23",136,27.5,32.98,22.58,23.61,35.59,26.23,22.56,12.32,1.58,0.04,1.06,7.51,18.19,80.98,0.64,0.65,0,2.29,-6.45,0.966872296,13.817,40.099,7.774,79.041665,77.1996,8.92894026556729,13.6501962808035,40.0993441322712,0.966872296494273,0.217801953916405,12.1636154460427,-11.1036154460427,19.78,0.899090909090909,10.4,273.30026,0.698533872598585,0.448
137,"TXH2.2021",-96.4284433,30.5378851,205,"2021-07-24",137,28.1,34.17,23.14,23.39,34.29,27.94,28.41,12.89,1.65,0.04,0.03,8.54,17.97,77.88,0.62,0.63,0,2.27,-8.51,1.225130538,13.799,40.031,9.793,79.5895972,77.7204,9.51373168529608,13.6307100580243,40.0307735827581,1.22513053812247,0.227660863804525,13.0117813967878,-12.9817813967878,20.655,0.938863636363637,11.03,285.018345,0.668070685064149,0.458718861
138,"TXH2.2021",-96.4284433,30.5378851,206,"2021-07-25",138,27.64,33.72,21.81,22.03,33.68,28.15,30.12,13.07,1.69,0.04,0,7.25,16.61,74.23,0.61,0.61,0,1.55,-7.25,1.276367587,13.779,39.96,10.386,78.38551028,76.7708,9.58814788441418,13.6107566772917,39.9600428658981,1.27636758682348,0.217636124353491,13.0530012711318,-13.0530012711318,19.765,0.898409090909091,11.91,272.341935,0.697141411586137,0.472865412
139,"TXH2.2021",-96.4284433,30.5378851,207,"2021-07-26",139,28.26,34.54,22.56,21.78,34.26,27.18,28.7,12.64,1.65,0.04,0,6.09,16.4,71.2,0.6,0.59,0,1.16,-6.09,1.499679293,13.76,39.887,9.901,78.9289088,77.3008,9.26076995329171,13.5903462221535,39.8871381301113,1.49967929339828,0.226458364309238,12.6515243254422,-12.6515243254422,20.55,0.934090909090909,11.98,282.768,0.669586374695864,0.447275301
140,"TXH2.2021",-96.4284433,30.5378851,208,"2021-07-27",140,28.53,34.74,22.72,21.16,35.76,24.66,18.89,11.58,1.49,0.04,0.25,4.77,15.77,67.93,0.6,0.58,0,1.07,-4.52,1.640689246,13.74,39.812,6.519,78.88193471,77.3476,8.40508416901383,13.5694888306186,39.8120456421694,1.64068924599034,0.228523070892763,11.4883497321367,-11.2383497321367,20.73,0.942272727272727,12.02,284.8302,0.662807525325615,0.405888538
141,"TXH2.2021",-96.4284433,30.5378851,209,"2021-07-28",141,29.04,33.41,24.12,22.42,35.96,25.09,21.71,11.89,1.54,0.04,0.48,3.27,17,69.38,0.59,0.58,0,0.52,-2.79,1.363812579,13.719,39.735,7.496,79.84753248,78.3112,8.55483396340959,13.548194681236,39.7347518380979,1.36381257904779,0.228926371526061,11.6906051804737,-11.2106051804737,20.765,0.943863636363636,9.29,284.875035,0.660679027209246,0.409435262
142,"TXH2.2021",-96.4284433,30.5378851,210,"2021-07-29",142,29.53,34.95,25.07,22.6,36.31,21.8,13.29,10.32,1.35,0.04,0.52,4.03,17.15,68.18,0.59,0.57,0,1.09,-3.51,1.651851064,13.698,39.655,4.591,80.40177846,78.866,7.43601873695313,13.5264739796145,39.6552433750886,1.65185106375097,0.243666218292841,10.2154992602489,-9.69549926024894,22.01,1,9.88,301.49298,0.622353475692867,0.34947511
143,"TXH2.2021",-96.4284433,30.5378851,211,"2021-07-30",143,29.11,34.52,24.69,23.15,36.23,24.52,21.32,11.47,1.46,0.04,0.6,3.44,17.73,72.26,0.58,0.56,0,0.98,-2.84,1.457409247,13.677,39.574,7.368,80.37045714,78.644,8.36737417179075,13.5043369454106,39.5735071843455,1.45740924651569,0.238786430082358,11.4693582946768,-10.8693582946768,21.605,0.982045454545455,9.83,295.491585,0.633047905577413,0.394022673
144,"TXH2.2021",-96.4284433,30.5378851,212,"2021-07-31",144,29.45,35.83,23.99,23.04,36.35,25.29,22.77,11.93,1.52,0.04,0.25,3.54,17.65,71.96,0.57,0.54,0,1.49,-3.29,1.617672239,13.655,39.49,7.873,80.8445178,78.9444,8.63404959912664,13.4817937998101,39.4895305247826,1.61767223851068,0.242453624549188,11.8456751793704,-11.5956751793704,21.91,0.995909090909091,11.84,299.18105,0.623231401186673,0.405093379
145,"TXH2.2021",-96.4284433,30.5378851,213,"2021-08-01",145,29.69,36.16,24.56,22.65,36.52,25.33,21.98,11.84,1.5,0.04,0.99,3.36,17.25,69.48,0.57,0.54,0,1.9,-2.37,1.788955227,13.633,39.403,7.605,80.83558588,79.044,8.65188402825452,13.4588547535233,39.4033010374876,1.78895522670951,0.247950429866265,11.8878318468014,-10.8978318468014,22.36,1,11.6,304.83388,0.609704830053667,0.398787471
146,"TXH2.2021",-96.4284433,30.5378851,214,"2021-08-02",146,26.7,29.83,24.36,23.84,37.49,11.26,2.09,5.72,0.8,0.02,14.82,1.11,18.51,84.78,0.58,0.62,0,1.7,13.71,0.67003274,13.611,39.315,0.724,78.2133574,76.4824,3.84801758059047,13.4355299953138,39.3148068008618,0.670032740454584,0.210336505928659,5.20350122463807,9.61649877536193,19.095,0.867954545454546,5.47,259.902045,0.712804399057345,0.21423221
147,"TXH2.2021",-96.4284433,30.5378851,215,"2021-08-03",147,28.02,33.6,23.01,22.53,36.9,18.85,11.45,8.91,1.16,0.03,0.94,4.02,17.11,74.22,0.59,0.57,0,1.35,-3.08,1.275935857,13.588,39.224,3.967,78.97121956,77.3308,6.44535883554187,13.4118296810773,39.2240363863392,1.27593585686313,0.22367326081124,8.76382588949509,-7.82382588949509,20.305,0.922954545454546,10.59,275.90434,0.669194779610933,0.317987152
148,"TXH2.2021",-96.4284433,30.5378851,216,"2021-08-04",148,28.26,34.35,22.86,22.41,36.35,17.79,9.01,8.35,1.06,0.03,1.71,3.63,17.02,73.87,0.58,0.56,0,1.44,-1.92,1.393993352,13.565,39.131,3.123,79.29409538,77.5276,6.08643910285439,13.3877639234811,39.1309789145897,1.39399335162577,0.227087578006438,8.28291388038775,-6.57291388038775,20.605,0.936590909090909,11.49,279.506825,0.658335355496239,0.29547063
1,"TXH3.2021",-96.4273672,30.5386755,99,"2021-04-09",1,24.05,31.75,18.63,19.57,33.75,15.32,6.19,7.17,0.93,0.02,0.68,0.66,14.39,79.22,0.53,0.5,0,3.54,0.02,1.14079971,12.707,35.828,2.195,73.3139259,72.2952,5.37626101681905,12.5732950209083,35.8284092081309,1.14079970970729,0.190696896916527,7.0067862258194,-6.3267862258194,17.19,0.781363636363636,13.12,218.43333,0.739208842350204,0.298128898
2,"TXH3.2021",-96.4273672,30.5386755,100,"2021-04-10",2,19.76,27.45,13.32,7.5,27.18,27.66,37.16,12.17,1.57,0.03,0.02,0.85,7.05,52.58,0.52,0.49,0,3.3,-0.83,1.558152884,12.737,35.988,13.152,65.07256992,63.66,9.68736053427912,12.6039906055363,35.9877573375643,1.55815288385835,0.147898055780661,12.2592318245152,-12.2392318245152,12.385,0.562954545454545,14.13,157.747745,1.02842147759386,0.615890688
3,"TXH3.2021",-96.4273672,30.5386755,101,"2021-04-11",3,20.42,31.71,9.95,5.76,26.82,21.11,22.68,9.59,1.25,0.03,0,0.94,5.87,45.75,0.52,0.48,0,1.57,-0.94,2.030879632,12.767,36.145,8.011,65.5466785,63.6936,7.37908717802609,12.6345690406586,36.1448165624803,2.03087963171251,0.151485240099645,9.38683863664211,-9.38683863664211,12.83,0.583181818181818,21.76,163.80061,0.995089633671084,0.46963761
4,"TXH3.2021",-96.4273672,30.5386755,102,"2021-04-12",4,22.25,32.45,12.17,16.05,32.11,21.05,19.39,9.63,1.27,0.03,0.02,0.59,11.57,71.9,0.51,0.48,0,1.96,-0.57,1.323550893,12.796,36.3,6.835,69.8785725,69.228,7.34440738492864,12.6650234654743,36.2995582863932,1.32355089319474,0.16394950118931,9.45724457637419,-9.43724457637419,14.31,0.650454545454546,20.28,183.11076,0.894199860237596,0.432808989
5,"TXH3.2021",-96.4273672,30.5386755,103,"2021-04-13",5,24.12,30.63,18.89,20.14,35.61,14.31,5.08,6.85,0.92,0.03,1.48,0.36,14.79,80.67,0.51,0.49,0,1.95,1.12,0.931936181,12.826,36.452,1.787,73.56441796,72.5704,4.98383172374917,12.6953469086284,36.4519559111051,0.931936180887685,0.186484384071822,6.52857983331212,-5.04857983331212,16.76,0.761818181818182,11.74,214.96376,0.76527446300716,0.283996683
6,"TXH3.2021",-96.4273672,30.5386755,104,"2021-04-14",6,23.6,28.18,19.03,19.82,35.33,11.4,4.69,5.57,0.78,0.02,0.79,0.34,14.49,81.25,0.51,0.49,0,2.29,0.45,0.69824211,12.856,36.602,1.647,72.7805,71.9352,3.96347544457361,12.7255322846049,36.6019848169144,0.698242109991617,0.175555635472009,5.16478097135176,-4.37478097135176,15.605,0.709318181818182,9.15,200.61788,0.82383851329702,0.236016949
7,"TXH3.2021",-96.4273672,30.5386755,105,"2021-04-15",7,20.02,26.47,16.1,16.32,32.8,7.49,2.41,3.84,0.54,0.01,11.19,0.26,11.67,80.77,0.52,0.54,0,2.74,10.93,0.7871401,12.885,36.75,0.845,66.97454246,67.0952,2.599733850877,12.7555723904031,36.7496223399521,0.787140100059492,0.155228819925913,3.3414080753817,7.8485919246183,13.285,0.603863636363636,10.37,171.177225,0.969890854347008,0.191808192
8,"TXH3.2021",-96.4273672,30.5386755,106,"2021-04-16",8,19.9,25.47,16.18,17.59,33.17,6.48,0.72,3.41,0.49,0.01,3.23,0.3,12.68,87.02,0.53,0.53,0,2.66,2.93,0.537029638,12.915,36.895,0.252,67.1189502,67.4324,2.24556503761806,12.7854599025119,36.8948477467207,0.537029638410639,0.151444529776641,2.88131248433584,0.348687515664164,12.825,0.582954545454545,9.29,165.634875,1.00701754385965,0.171356784
9,"TXH3.2021",-96.4273672,30.5386755,107,"2021-04-17",9,15.3,19.69,11.26,7.79,30.19,17.71,7.93,8.21,1.11,0.03,0.12,0.46,6.66,63.4,0.53,0.5,0,3.92,-0.34,0.757132984,12.944,37.038,2.771,59.229998,59.3044,6.12773802218004,12.8151873742016,37.037642205919,0.757132984009884,0.112853776677026,7.52705970702014,-7.40705970702014,7.475,0.339772727272727,8.43,96.7564,1.73163879598662,0.536601307
10,"TXH3.2021",-96.4273672,30.5386755,108,"2021-04-18",10,14.7,21.44,8.54,6.21,29.01,18.47,12.85,8.65,1.17,0.03,0.12,0.62,5.9,61.13,0.53,0.49,0,2.62,-0.5,0.885122927,12.973,37.178,4.484,58.3616589,58.1356,6.38126185208092,12.8447472331462,37.1779887576384,0.885122927147791,0.109811843867187,7.81257922849482,-7.69257922849482,6.99,0.317727272727273,12.9,90.68127,1.85593705293276,0.588435374
11,"TXH3.2021",-96.4273672,30.5386755,109,"2021-04-19",11,17.55,24.87,10.72,5.5,29.57,21.55,14.61,9.85,1.31,0.03,0.02,0.78,5.68,50.11,0.52,0.49,0,0.84,-0.76,1.312633539,13.002,37.316,5.091,62.05613195,60.73,7.43483999956002,12.8741317793966,37.3158722800243,1.31263353909385,0.128414370701259,9.35552849696504,-9.33552849696504,9.795,0.445227272727273,14.15,127.35459,1.32741194486983,0.561253561
12,"TXH3.2021",-96.4273672,30.5386755,110,"2021-04-20",12,18.52,28.77,10.26,7.02,28.78,26.87,31.7,12.16,1.57,0.04,0.06,0.84,6.26,51.69,0.52,0.48,0,2.99,-0.78,1.597844755,13.031,37.451,11.03,63.38678812,62.2472,9.25769607089102,12.9033331837184,37.4512794535005,1.59784475516975,0.141092140562855,11.8304252216184,-11.7704252216184,11.515,0.523409090909091,18.51,150.051965,1.13165436387321,0.656587473
13,"TXH3.2021",-96.4273672,30.5386755,111,"2021-04-21",13,12.42,20.79,5.9,-0.18,25.96,25.27,27.99,11.34,1.49,0.04,0,0.39,3.76,46.44,0.52,0.48,0,3.16,-0.39,1.088999865,13.059,37.584,9.725,55.42944952,53.5552,8.69515197891186,12.9323434863133,37.5841987226581,1.0889998646883,0.100007691814696,10.5063862755806,-10.5063862755806,6.395,0.242954545454545,14.89,83.512305,2.04206411258796,NA
14,"TXH3.2021",-96.4273672,30.5386755,112,"2021-04-22",14,16.79,25.44,7.18,8.15,30.43,13.2,8.53,6.4,0.89,0.02,0.01,0.43,6.99,59.87,0.51,0.48,0,2.58,-0.42,1.049220332,13.088,37.715,2.96,61.29014127,60.924,4.5363638691171,12.9611545959402,37.7146202559164,1.04922033192595,0.118258662006866,5.65500741922797,-5.64500741922798,8.72,0.377727272727273,18.26,114.12736,1.50091743119266,0.381179273
15,"TXH3.2021",-96.4273672,30.5386755,113,"2021-04-23",15,21.06,23.7,16.82,19.59,34.42,4.42,1.08,2.44,0.35,0.01,32.6,0.09,14.42,91.42,0.53,0.61,0,3.16,32.51,0.143577168,13.116,37.843,0.374,69.34606148,69.3124,1.51720095573003,12.9897582894528,37.8425359030673,0.143577168024289,0.146903442875822,1.9571683851866,30.6428316148134,12.26,0.557272727272727,6.88,160.80216,1.06982055464927,0.115859449
16,"TXH3.2021",-96.4273672,30.5386755,114,"2021-04-24",16,21.16,28.3,14.55,15.01,29.38,27.64,32.34,12.43,1.62,0.04,0.77,3.12,10.81,72.16,0.57,0.55,0,3.04,-2.35,1.045033604,13.144,37.968,11.196,68.23708544,67.7636,9.4769842488433,13.0181462117702,37.9679391508163,1.04503360410064,0.156396301255073,12.3428245292404,-11.5728245292404,13.425,0.610227272727273,13.75,176.4582,0.979068901303538,0.587429112
17,"TXH3.2021",-96.4273672,30.5386755,115,"2021-04-25",17,21.28,29.66,13.46,14.36,29.73,22.24,23.05,10.21,1.34,0.03,0.06,2.81,10.2,68.99,0.56,0.53,0,1.98,-2.75,1.215851748,13.172,38.091,7.971,68.20549128,67.6496,7.61731810919219,13.0463098762965,38.0908250764394,1.21585174836562,0.157529105465853,9.94080830057461,-9.88080830057461,13.56,0.616363636363636,16.2,178.61232,0.971386430678466,0.479793233
18,"TXH3.2021",-96.4273672,30.5386755,116,"2021-04-26",18,22.53,31.38,15.57,14.78,32.08,20.3,8.04,9.46,1.29,0.04,0.15,2.3,10.54,67.18,0.55,0.52,0,3.16,-2.15,1.498432267,13.199,38.211,2.777,69.92685746,69.0508,6.94579476416182,13.0742406658069,38.2111902996758,1.49843226724146,0.174360107790702,9.18945442559699,-9.03945442559699,15.475,0.703409090909091,15.81,204.254525,0.852924071082391,0.419884598
19,"TXH3.2021",-96.4273672,30.5386755,117,"2021-04-27",19,24.41,29.29,19.91,20.13,34.92,7.26,0.3,3.79,0.5,0.01,0.04,1.04,14.8,78.64,0.55,0.52,0,3.4,-1,0.842100607,13.227,38.329,0.104,73.83064376,72.8568,2.48166998525122,13.1019298338132,38.3290329329809,0.842100607302496,0.184937085505812,3.30907775905838,-3.26907775905838,16.6,0.754545454545455,9.38,219.5682,0.796807228915663,0.155264236
20,"TXH3.2021",-96.4273672,30.5386755,118,"2021-04-28",20,26.83,33.23,22.34,21.16,35.69,14.53,6.76,6.94,0.89,0.03,0.54,1.76,15.82,73.92,0.54,0.51,0,4.83,-1.22,1.385715864,13.254,38.444,2.331,77.09614864,75.6476,4.96223012855274,13.1293685064266,38.4443525302638,1.38571586439877,0.217857254028383,6.73815198337189,-6.19815198337189,19.785,0.899318181818182,10.89,262.23039,0.669901440485216,0.258665673
21,"TXH3.2021",-96.4273672,30.5386755,119,"2021-04-29",21,25.2,29.97,21.1,21.29,35.98,8.6,1.53,4.41,0.59,0.02,7.02,1.06,15.9,80.7,0.54,0.53,0,2.41,5.96,0.837365629,13.281,38.557,0.527,75.304936,74.0644,2.93450916336391,13.156547684729,38.5571500342383,0.837365629380546,0.194134390986745,3.94101246935081,3.07898753064919,17.535,0.797045454545455,8.87,232.882335,0.757399486740804,0.175
22,"TXH3.2021",-96.4273672,30.5386755,120,"2021-04-30",22,21.63,23.89,17.96,20.66,35.18,7.49,0.66,3.98,0.57,0.02,47.61,0.39,15.27,94.15,0.6,0.73,0,2.06,47.22,0.075998387,13.307,38.667,0.227,70.51784855,70.2676,2.55367652029133,13.1834582476699,38.6674277225147,0.0759983869687355,0.152260496040173,3.33281824571506,44.2771817542849,12.925,0.5875,5.93,171.992975,1.02955512572534,0.184003699
23,"TXH3.2021",-96.4273672,30.5386755,121,"2021-05-01",23,21.5,26.05,18.23,19.5,34.47,10.11,1.72,5.15,0.71,0.02,23.93,3.92,14.22,88.94,0.65,0.74,0,3.32,20.01,0.465812344,13.334,38.775,0.591,69.927459,69.72,3.444316390943,13.2100909554983,38.7751891525629,0.465812344254005,0.162475177944832,4.53698326983722,19.3930167301628,14.14,0.642727272727273,7.82,188.54276,0.942998585572843,0.239534884
24,"TXH3.2021",-96.4273672,30.5386755,122,"2021-05-02",24,22.93,28.64,17.25,19.21,32.25,26.76,26.71,12.24,1.61,0.04,1.61,9.22,14.11,81.68,0.65,0.68,0,2.87,-7.61,0.719496954,13.36,38.88,9.178,71.73499176,71.0456,9.11016047271031,13.236436453743,38.8804391056775,0.719496954192973,0.169556849941338,12.0729368913001,-10.4629368913001,14.945,0.679318181818182,11.39,199.6652,0.893944463031114,0.533798517
25,"TXH3.2021",-96.4273672,30.5386755,123,"2021-05-03",25,25.36,31.16,20.73,22.3,34.19,26.3,26.66,12.06,1.56,0.04,1.01,9.07,17.07,84.64,0.64,0.66,0,2.93,-8.06,0.797176604,13.386,38.983,9.155,75.98813696,74.588,8.94753407032035,13.2624852777523,38.9831835300738,0.7971766035279,0.198287233533443,12.079637708163,-11.069637708163,17.945,0.815681818181818,10.43,240.21177,0.745945945945946,0.47555205
26,"TXH3.2021",-96.4273672,30.5386755,124,"2021-05-04",26,22.93,27.03,17.09,19.54,33.23,16.15,10.06,7.87,1.07,0.03,6.68,6.18,14.44,82.22,0.64,0.67,0,2.65,0.5,0.487677292,13.412,39.083,3.452,71.78035554,71.1644,5.49094290703098,13.2882278578007,39.0834294832472,0.487677292025846,0.161785262589982,7.24358066494289,-0.563580664942893,14.06,0.639090909090909,9.94,188.57272,0.953911806543385,0.343218491
27,"TXH3.2021",-96.4273672,30.5386755,125,"2021-05-05",27,19.18,25.93,12.81,14.14,28.06,29.81,38.92,13.42,1.76,0.04,0.05,8.22,10.05,74.83,0.63,0.64,0,2.13,-8.17,0.800193489,13.437,39.181,13.347,65.34398006,65.4704,10.129352663445,13.3136545247719,39.1811850737233,0.800193489248148,0.139984009476762,13.1099618985336,-13.0599618985336,11.37,0.516818181818182,13.12,152.77869,1.18179419525066,0.699687174
28,"TXH3.2021",-96.4273672,30.5386755,126,"2021-05-06",28,21.08,28.71,13.53,15.93,29.61,29.22,37.47,13.35,1.74,0.04,0.01,8.45,11.23,74.94,0.62,0.62,0,1.61,-8.44,0.934560982,13.462,39.276,12.843,68.29775848,68.0148,9.9234615879557,13.338755516424,39.2764594023287,0.9345609824824,0.153862323745523,13.0202187969091,-13.0102187969091,13.12,0.596363636363637,15.18,176.62144,1.02606707317073,0.633301708
